cutoff_q,permutation_id,null_type,mae,pearson,observed_pathway_active_mae,observed_mae_percentile_in_null
0.1,172,sequence_permutation_preserve_city_year_counts,0.041384480222124875,0.2020506415993441,0.021282455000941652,0.0
0.1,173,sequence_permutation_preserve_city_year_counts,0.04317023491008766,-0.5566561183635149,0.021282455000941652,0.0
0.1,174,sequence_permutation_preserve_city_year_counts,0.04211971163031545,0.3964463740671804,0.021282455000941652,0.0
0.1,175,sequence_permutation_preserve_city_year_counts,0.04263922539320512,0.6460862147134188,0.021282455000941652,0.0
0.1,176,sequence_permutation_preserve_city_year_counts,0.047906935901261584,-0.43054359714316226,0.021282455000941652,0.0
0.1,177,sequence_permutation_preserve_city_year_counts,0.044042071376459685,-0.3990771939513198,0.021282455000941652,0.0
0.1,178,sequence_permutation_preserve_city_year_counts,0.04554472517684777,0.3187957212133375,0.021282455000941652,0.0
0.1,179,sequence_permutation_preserve_city_year_counts,0.04564773938202719,-0.2457122051354229,0.021282455000941652,0.0
0.1,180,sequence_permutation_preserve_city_year_counts,0.0446453897245185,-0.22870208432915484,0.021282455000941652,0.0
0.1,181,sequence_permutation_preserve_city_year_counts,0.04328404278230552,-0.19695856507477438,0.021282455000941652,0.0
0.1,182,sequence_permutation_preserve_city_year_counts,0.049438482235096046,0.1418274880678366,0.021282455000941652,0.0
0.1,183,sequence_permutation_preserve_city_year_counts,0.047578085321126444,-0.3616463545061395,0.021282455000941652,0.0
0.1,184,sequence_permutation_preserve_city_year_counts,0.0432490999520083,0.21342884561065406,0.021282455000941652,0.0
0.1,185,sequence_permutation_preserve_city_year_counts,0.0412260290293353,0.09263803020152205,0.021282455000941652,0.0
0.1,186,sequence_permutation_preserve_city_year_counts,0.04554813977486407,-0.1430848879465079,0.021282455000941652,0.0
0.1,187,sequence_permutation_preserve_city_year_counts,0.04713983165947154,0.06561487372659125,0.021282455000941652,0.0
0.1,188,sequence_permutation_preserve_city_year_counts,0.04591020025729222,-0.3896270856882125,0.021282455000941652,0.0
0.1,189,sequence_permutation_preserve_city_year_counts,0.04479652571835586,-0.4295320096029288,0.021282455000941652,0.0
0.1,190,sequence_permutation_preserve_city_year_counts,0.04719687395369394,-0.3986526938082284,0.021282455000941652,0.0
0.1,191,sequence_permutation_preserve_city_year_counts,0.046329708905474144,-0.14291423290219454,0.021282455000941652,0.0
0.1,192,sequence_permutation_preserve_city_year_counts,0.045215987829541726,-0.23322978732269697,0.021282455000941652,0.0
0.1,193,sequence_permutation_preserve_city_year_counts,0.047073418792165596,0.3779026370007698,0.021282455000941652,0.0
0.1,194,sequence_permutation_preserve_city_year_counts,0.04418667345323577,-0.27106252920599133,0.021282455000941652,0.0
0.1,195,sequence_permutation_preserve_city_year_counts,0.0460124531652006,-0.24619700939958925,0.021282455000941652,0.0
0.1,196,sequence_permutation_preserve_city_year_counts,0.045242759964167524,-0.394422248713904,0.021282455000941652,0.0
0.1,197,sequence_permutation_preserve_city_year_counts,0.04998093613226768,-0.4561010852933873,0.021282455000941652,0.0
0.1,198,sequence_permutation_preserve_city_year_counts,0.04678147315239259,-0.005477600378851789,0.021282455000941652,0.0
0.1,199,sequence_permutation_preserve_city_year_counts,0.04303548606166289,-0.1619794451057565,0.021282455000941652,0.0
0.1,200,sequence_permutation_preserve_city_year_counts,0.04389088141188678,0.3352423804299439,0.021282455000941652,0.0
0.1,201,sequence_permutation_preserve_city_year_counts,0.049082334902634805,0.44152122577514136,0.021282455000941652,0.0
0.1,202,sequence_permutation_preserve_city_year_counts,0.04740350293949534,-0.17139897436987334,0.021282455000941652,0.0
0.1,203,sequence_permutation_preserve_city_year_counts,0.04381445310009415,-0.2736361713429466,0.021282455000941652,0.0
0.1,204,sequence_permutation_preserve_city_year_counts,0.04206258682202474,-0.24579169010391688,0.021282455000941652,0.0
0.1,205,sequence_permutation_preserve_city_year_counts,0.051030760320842805,0.01574662999392303,0.021282455000941652,0.0
