cutoff_q,origin_year,train_years,holdout_years,城市,n_units,horizon_years,target_half_min_count,X_train,lambda_train,non_escape_train,lambda_denominator,delta_active_train,delta_strict_train,delta_denominator,kernel_active,kernel_strict,train_bottom_share_mean,train_bottom_share_last,p11_train,p01_train,p11_denominator,p01_denominator,target_all,target_majority,target_ever,target_mean,pred_pathway_active,pred_pathway_strict,pred_exposure_only,pred_independence_all,pred_independence_majority,pred_markov_stationary_all,pred_markov_stationary_majority,pred_markov_last_state_all,pred_markov_last_state_majority,target_mode,target,pred_independence,pred_markov_stationary,pred_markov_last_state
0.1,2013,2013-2015,2016-2016,上海,107,1,1,0.19626168224299065,0.5294117647058824,0.47058823529411764,17,0.875,0.5,8,0.4117647058823529,0.23529411764705882,0.102803738317757,0.102803738317757,0.5454545454545454,0.052083333333333336,22,192,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.08081363386476086,0.04617921935129192,0.19626168224299065,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.10280373831775699,0.10280373831775699,all_holdout_years,0.102803738317757,0.102803738317757,0.102803738317757,0.10280373831775699
0.1,2013,2013-2015,2016-2016,上海,107,1,1,0.19626168224299065,0.5294117647058824,0.47058823529411764,17,0.875,0.5,8,0.4117647058823529,0.23529411764705882,0.102803738317757,0.102803738317757,0.5454545454545454,0.052083333333333336,22,192,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.08081363386476086,0.04617921935129192,0.19626168224299065,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.10280373831775699,0.10280373831775699,majority_holdout_years,0.102803738317757,0.102803738317757,0.102803738317757,0.10280373831775699
0.1,2013,2013-2015,2016-2016,北京,4167,1,1,0.13054955603551716,0.244,0.756,500,0.9142156862745098,0.7328431372549019,408,0.6911470588235294,0.5540294117647059,0.10007199424046076,0.10007199424046076,0.8117505995203836,0.020933333333333335,834,7500,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.09022894168466522,0.07232829373650107,0.13054955603551716,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,all_holdout_years,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076
0.1,2013,2013-2015,2016-2016,北京,4167,1,1,0.13054955603551716,0.244,0.756,500,0.9142156862745098,0.7328431372549019,408,0.6911470588235294,0.5540294117647059,0.10007199424046076,0.10007199424046076,0.8117505995203836,0.020933333333333335,834,7500,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.09022894168466522,0.07232829373650107,0.13054955603551716,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076,majority_holdout_years,0.10007199424046076,0.10007199424046076,0.10007199424046076,0.10007199424046076
0.1,2013,2013-2015,2016-2016,南京,478,1,1,0.1903765690376569,0.56,0.43999999999999995,75,0.8648648648648649,0.43243243243243246,37,0.38054054054054054,0.19027027027027027,0.100418410041841,0.100418410041841,0.5104166666666666,0.05465116279069768,96,860,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.07244600248784348,0.03622300124392174,0.1903765690376569,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,all_holdout_years,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841
0.1,2013,2013-2015,2016-2016,南京,478,1,1,0.1903765690376569,0.56,0.43999999999999995,75,0.8648648648648649,0.43243243243243246,37,0.38054054054054054,0.19027027027027027,0.100418410041841,0.100418410041841,0.5104166666666666,0.05465116279069768,96,860,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.07244600248784348,0.03622300124392174,0.1903765690376569,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841,majority_holdout_years,0.100418410041841,0.100418410041841,0.100418410041841,0.100418410041841
0.1,2013,2013-2015,2016-2016,大连,28,1,1,0.14285714285714285,0.25,0.75,4,0.75,0.25,4,0.5625,0.1875,0.10714285714285714,0.10714285714285714,0.6666666666666666,0.04,6,50,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.08035714285714285,0.026785714285714284,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285715,0.10714285714285715,all_holdout_years,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285715
0.1,2013,2013-2015,2016-2016,大连,28,1,1,0.14285714285714285,0.25,0.75,4,0.75,0.25,4,0.5625,0.1875,0.10714285714285714,0.10714285714285714,0.6666666666666666,0.04,6,50,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.08035714285714285,0.026785714285714284,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285715,0.10714285714285715,majority_holdout_years,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285715
0.1,2013,2013-2015,2016-2016,天津,273,1,1,0.1575091575091575,0.3783783783783784,0.6216216216216216,37,0.9166666666666666,0.7083333333333334,24,0.5698198198198198,0.4403153153153153,0.10256410256410256,0.10256410256410256,0.7142857142857143,0.0326530612244898,56,490,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.08975183975183974,0.06935369435369436,0.1575091575091575,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410257,0.10256410256410257,all_holdout_years,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410257
0.1,2013,2013-2015,2016-2016,天津,273,1,1,0.1575091575091575,0.3783783783783784,0.6216216216216216,37,0.9166666666666666,0.7083333333333334,24,0.5698198198198198,0.4403153153153153,0.10256410256410256,0.10256410256410256,0.7142857142857143,0.0326530612244898,56,490,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.08975183975183974,0.06935369435369436,0.1575091575091575,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410257,0.10256410256410257,majority_holdout_years,0.10256410256410256,0.10256410256410256,0.10256410256410256,0.10256410256410257
0.1,2014,2014-2016,2017-2017,上海,214,1,1,0.17289719626168223,0.45161290322580644,0.5483870967741935,31,0.8,0.45,20,0.43870967741935485,0.2467741935483871,0.102803738317757,0.102803738317757,0.5909090909090909,0.046875,44,384,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.07585167319867349,0.04266656617425384,0.17289719626168223,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,all_holdout_years,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757
0.1,2014,2014-2016,2017-2017,上海,214,1,1,0.17289719626168223,0.45161290322580644,0.5483870967741935,31,0.8,0.45,20,0.43870967741935485,0.2467741935483871,0.102803738317757,0.102803738317757,0.5909090909090909,0.046875,44,384,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.07585167319867349,0.04266656617425384,0.17289719626168223,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,majority_holdout_years,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757
0.1,2014,2014-2016,2017-2017,北京,4370,1,1,0.1425629290617849,0.19767441860465115,0.8023255813953488,516,0.7621247113163973,0.5889145496535797,433,0.6114721521026908,0.4725012084429884,0.1,0.1,0.7654462242562929,0.026061530638189678,874,7866,0.1,0.1,0.1,0.1,0.08717326104347285,0.06736115626086539,0.1425629290617849,0.1,0.1,0.1,0.1,0.1,0.1,all_holdout_years,0.1,0.1,0.1,0.1
0.1,2014,2014-2016,2017-2017,北京,4370,1,1,0.1425629290617849,0.19767441860465115,0.8023255813953488,516,0.7621247113163973,0.5889145496535797,433,0.6114721521026908,0.4725012084429884,0.1,0.1,0.7654462242562929,0.026061530638189678,874,7866,0.1,0.1,0.1,0.1,0.08717326104347285,0.06736115626086539,0.1425629290617849,0.1,0.1,0.1,0.1,0.1,0.1,majority_holdout_years,0.1,0.1,0.1,0.1
